facility_id,service_level_1,service_level_2
VBA326,Transition assistance,
VBA326,Employment assistance,
VBA326,Disability claim assistance,
VBA326,Education claim assistance,
VBA326,Vocational rehabilitation claim assistance,
VBA326,Survivor claim assistance,
VBA326,Updating contact information,
VBA326,Updating direct deposit information,
VBA326,eBenefits Logon assistance,
VBA326,Homeless assistance,
VBA327,Integrated Disability Evaluation System assistance,
VBA327,Pre-discharge assistance,
VBA328,Applying for benefits,
VBA328,Career counseling,
VBA328,Pre-discharge assistance,
VBA328,Disability claim assistance,
VBA328,Survivor claim assistance,
VBA328,Updating contact information,
VBA328,Updating direct deposit information,
VBA328,Burial Claim assistance,
VBA328,eBenefits Logon assistance,
VBA328,Integrated Disability Evaluation System assistance,
VBA329,Applying for benefits,
VBA329,Career counseling,
VBA329,School assistance,
VBA329,Vocational rehabilitation career assistance,
VBA329,Transition assistance,
VBA329,Pre-discharge assistance,
VBA329,Employment assistance,
VBA329,Financial counseling,
VBA329,Housing assistance,
VBA329,Education claim assistance,
VBA329,Vocational rehabilitation claim assistance,
VBA329,Updating contact information,
VBA329,eBenefits Logon assistance,
VBA329,Other,Educational and Vocational Counseling for service members and Veterans
VBA329,Other,Independent Living assessment and provision of services
VBA329,Other,personal adjustment counseling
VBA329,Other,referrals for intensive health services at VAMC
VBA329,Other,referrals to community support services
VBA329,Other,survivors and dependents' assistance
VBA329,Other,assistance with school issues.
VBA330,Applying for benefits,
VBA330,Career counseling,
VBA330,School assistance,
VBA330,Vocational rehabilitation career assistance,
VBA330,Transition assistance,
VBA330,Pre-discharge assistance,
VBA330,Employment assistance,
VBA330,Financial counseling,
VBA330,Housing assistance,
VBA330,Vocational rehabilitation claim assistance,
VBA330,Updating contact information,
VBA330,eBenefits Logon assistance,
VBA330,Other,Educational and Vocational Counseling for service members and Veterans
VBA330,Other,Independent Living assessment and provision of services
VBA330,Other,personal adjustment counseling
VBA330,Other,referrals for intensive health services at VAMC
VBA330,Other,referrals to community support services
VBA330,Other,survivors and dependents' assistance
VBA330,Other,assistance with school issues.
VBA331,Applying for benefits,
VBA331,Career counseling,
VBA331,School assistance,
VBA331,Vocational rehabilitation career assistance,
VBA331,Transition assistance,
VBA331,Pre-discharge assistance,
VBA331,Employment assistance,
VBA331,Financial counseling,
VBA331,Housing assistance,
VBA331,Disability claim assistance,
VBA331,Education claim assistance,
VBA331,Vocational rehabilitation claim assistance,
VBA331,Updating contact information,
VBA331,Burial Claim assistance,
VBA331,eBenefits Logon assistance,
VBA331,Homeless assistance,
VBA331,Other,Educational and Vocational Counseling for service members and Veterans
VBA331,Other,Independent Living assessment and provision of services
VBA331,Other,personal adjustment counseling
VBA331,Other,referrals for intensive health services at VAMC
VBA331,Other,referrals to community support services
VBA331,Other,survivors and dependents' assistance
VBA331,Other,assistance with school issues.
VBA332,Applying for benefits,
VBA332,Career counseling,
VBA332,School assistance,
VBA332,Vocational rehabilitation career assistance,
VBA332,Transition assistance,
VBA332,Pre-discharge assistance,
VBA332,Employment assistance,
VBA332,Financial counseling,
VBA332,Housing assistance,
VBA332,Education claim assistance,
VBA332,Vocational rehabilitation claim assistance,
VBA332,Updating contact information,
VBA332,eBenefits Logon assistance,
VBA332,Homeless assistance,
VBA332,Other,Educational and Vocational Counseling for service members and Veterans
VBA332,Other,Independent Living assessment and provision of services
VBA332,Other,personal adjustment counseling
VBA332,Other,referrals for intensive health services at VAMC
VBA332,Other,referrals to community support services
VBA332,Other,survivors and dependents' assistance
VBA332,Other,assistance with school issues.
VBA333,Applying for benefits,
VBA333,Career counseling,
VBA333,School assistance,
VBA333,Vocational rehabilitation career assistance,
VBA333,Transition assistance,
VBA333,Pre-discharge assistance,
VBA333,Employment assistance,
VBA333,Financial counseling,
VBA333,Housing assistance,
VBA333,Disability claim assistance,
VBA333,Education claim assistance,
VBA333,Insurance claim assistance,
VBA333,Vocational rehabilitation claim assistance,
VBA333,Survivor claim assistance,
VBA333,Updating contact information,
VBA333,eBenefits Logon assistance,
VBA333,Homeless assistance,
VBA333,Other,On campus outreach to Veterans
VBA333,Other,Referrals fro VA health services
VBA333,Other,adjustment counseling
VBA333,Other,job placement assistance coordination
VBA333,Other,referrals to campus services
VBA333,Other,expertise to PCC community of Veteran experience
VBA333,Other,assist with academic counseling.
VBA334,Applying for benefits,
VBA334,Career counseling,
VBA334,School assistance,
VBA334,Vocational rehabilitation career assistance,
VBA334,Transition assistance,
VBA334,Pre-discharge assistance,
VBA334,Employment assistance,
VBA334,Financial counseling,
VBA334,Housing assistance,
VBA334,Disability claim assistance,
VBA334,Education claim assistance,
VBA334,Insurance claim assistance,
VBA334,Vocational rehabilitation claim assistance,
VBA334,Survivor claim assistance,
VBA334,Updating contact information,
VBA334,eBenefits Logon assistance,
VBA334,Homeless assistance,
VBA334,Other,On campus outreach to Veterans
VBA334,Other,Referrals fro VA health services
VBA334,Other,adjustment counseling
VBA334,Other,job placement assistance coordination
VBA334,Other,referrals to campus services
VBA334,Other,expertise to PCC community of Veteran experience
VBA334,Other,assist with academic counseling.
VBA335,Applying for benefits,
VBA335,Career counseling,
VBA335,School assistance,
VBA335,Vocational rehabilitation career assistance,
VBA335,Transition assistance,
VBA335,Pre-discharge assistance,
VBA335,Employment assistance,
VBA335,Disability claim assistance,
VBA335,Vocational rehabilitation claim assistance,
VBA335,Survivor claim assistance,
VBA335,Updating contact information,
VBA335,Updating direct deposit information,
VBA335,Burial Claim assistance,
VBA335,eBenefits Logon assistance,
VBA335,Homeless assistance,
VBA336,Applying for benefits,
VBA336,Career counseling,
VBA336,School assistance,
VBA336,Vocational rehabilitation career assistance,
VBA336,Transition assistance,
VBA336,Pre-discharge assistance,
VBA336,Employment assistance,
VBA336,Vocational rehabilitation claim assistance,
VBA337,Career counseling,
VBA337,School assistance,
VBA337,Vocational rehabilitation career assistance,
VBA337,Transition assistance,
VBA337,Pre-discharge assistance,
VBA337,Employment assistance,
VBA337,Vocational rehabilitation claim assistance,
VBA338,Career counseling,
VBA338,School assistance,
VBA338,Vocational rehabilitation career assistance,
VBA338,Transition assistance,
VBA338,Employment assistance,
VBA338,Vocational rehabilitation claim assistance,
VBA339,Career counseling,
VBA339,Vocational rehabilitation career assistance,
VBA339,Employment assistance,
VBA339,Vocational rehabilitation claim assistance,
VBA340,Career counseling,
VBA340,Vocational rehabilitation career assistance,
VBA340,Integrated Disability Evaluation System assistance,
VBA341,Career counseling,
VBA341,Vocational rehabilitation career assistance,
VBA341,Vocational rehabilitation claim assistance,
VBA342,Applying for benefits,
VBA342,Career counseling,
VBA342,School assistance,
VBA342,Vocational rehabilitation career assistance,
VBA342,Vocational rehabilitation claim assistance,
VBA342,Updating contact information,
VBA342,eBenefits Logon assistance,
VBA342,Other,Education Counseling
VBA343,Applying for benefits,
VBA343,Career counseling,
VBA343,School assistance,
VBA343,Vocational rehabilitation career assistance,
VBA343,Employment assistance,
VBA343,Financial counseling,
VBA343,Vocational rehabilitation claim assistance,
VBA343,Updating contact information,
VBA343,eBenefits Logon assistance,
VBA343,Other,Educationa Counseling
VBA344,Applying for benefits,
VBA344,Career counseling,
VBA344,School assistance,
VBA344,Vocational rehabilitation career assistance,
VBA344,Employment assistance,
VBA344,Financial counseling,
VBA344,Vocational rehabilitation claim assistance,
VBA344,eBenefits Logon assistance,
VBA344,Other,Education Counseling
VBA345,Applying for benefits,
VBA345,Career counseling,
VBA345,School assistance,
VBA345,Vocational rehabilitation career assistance,
VBA345,Employment assistance,
VBA345,Financial counseling,
VBA345,Vocational rehabilitation claim assistance,
VBA345,eBenefits Logon assistance,
VBA345,Other,Education Counseling
VBA346,Career counseling,
VBA346,School assistance,
VBA346,Vocational rehabilitation career assistance,
VBA346,Employment assistance,
VBA346,Financial counseling,
VBA346,Vocational rehabilitation claim assistance,
VBA346,Other,Education Counseling
VBA347,Vocational rehabilitation claim assistance,
VBA347,Other,Applying for benefits
VBA347,Other,Career counseling
VBA347,Other,Vocational rehabilitation career assistance
VBA347,Other,Transition assistance
VBA347,Other,Education counseling
VBA347,Other,Employment assistance
VBA347,Other,Updating contact information
VBA347,Other,Updating direct deposit information
VBA348,Vocational rehabilitation career assistance,
VBA348,Applying for benefits,
VBA348,Career counseling,
VBA348,Employment assistance,
VBA348,Updating contact information,
VBA348,Updating direct deposit information,
VBA348,Other,education counseling
VBA348,Other,transition assistance
VBA349,Applying for benefits,
VBA349,Homeless assistance,
VBA349,eBenefits Logon assistance,
VBA349,Burial Claim assistance,
VBA349,Updating direct deposit information,
VBA349,Updating contact information,
VBA349,Survivor claim assistance,
VBA349,Vocational rehabilitation claim assistance,
VBA349,Insurance claim assistance,
VBA349,Education claim assistance,
VBA349,Disability claim assistance,
VBA349,Housing assistance,
VBA349,Employment assistance,
VBA349,Pre-discharge assistance,
VBA349,Transition assistance,
VBA349,Vocational rehabilitation career assistance,
VBA349,School assistance,
VBA349,Career counseling,
VBA350,Applying for benefits,
VBA350,Disability claim assistance,
VBA350,Vocational rehabilitation claim assistance,
VBA350,Vocational rehabilitation career assistance,
VBA350,Updating direct deposit information,
VBA350,Updating contact information,
VBA350,eBenefits Logon assistance,
VBA350,School assistance,
VBA350,Career counseling,
VBA350,Transition assistance,
VBA350,Employment assistance,
VBA350,Financial counseling,
VBA350,Education claim assistance,
VBA351,Applying for benefits,
VBA351,Career counseling,
VBA351,Vocational rehabilitation career assistance,
VBA351,Transition assistance,
VBA351,Employment assistance,
VBA351,Vocational rehabilitation claim assistance,
VBA351,Updating direct deposit information,
VBA351,Integrated Disability Evaluation System assistance,
VBA351,Updating contact information,
VBA351,Other,Education Counseling
VBA352,Applying for benefits,
VBA352,Career counseling,
VBA352,Vocational rehabilitation career assistance,
VBA352,Transition assistance,
VBA352,Employment assistance,
VBA352,Updating contact information,
VBA352,Updating direct deposit information,
VBA352,Integrated Disability Evaluation System assistance,
VBA352,Other,Education Counseling
VBA353,Applying for benefits,
VBA353,Vocational rehabilitation career assistance,
VBA353,Pre-discharge assistance,
VBA353,Disability claim assistance,
VBA353,Education claim assistance,
VBA353,Vocational rehabilitation claim assistance,
VBA353,Survivor claim assistance,
VBA353,Updating contact information,
VBA353,Updating direct deposit information,
VBA353,Burial Claim assistance,
VBA353,eBenefits Logon assistance,
VBA353,Integrated Disability Evaluation System assistance,
VBA353,Homeless assistance,
VBA354,Applying for benefits,
VBA354,Career counseling,
VBA354,Vocational rehabilitation career assistance,
VBA354,Transition assistance,
VBA354,Employment assistance,
VBA354,Updating direct deposit information,
VBA354,Updating contact information,
VBA354,Other,Education Counseling
VBA355,Applying for benefits,
VBA355,Career counseling,
VBA355,Vocational rehabilitation career assistance,
VBA355,Transition assistance,
VBA355,Updating contact information,
VBA355,Updating direct deposit information,
VBA355,Vocational rehabilitation claim assistance,
VBA355,Other,Education counseling
VBA356,Applying for benefits,
VBA356,Career counseling,
VBA356,Vocational rehabilitation career assistance,
VBA356,Employment assistance,
VBA356,Transition assistance,
VBA356,Updating direct deposit information,
VBA356,Updating contact information,
VBA356,Other,Education counseling
VBA357,Applying for benefits,
VBA357,Career counseling,
VBA357,Vocational rehabilitation career assistance,
VBA357,Transition assistance,
VBA357,Vocational rehabilitation claim assistance,
VBA357,Updating direct deposit information,
VBA357,Updating contact information,
VBA357,Other,Education Counseling
VBA358,Applying for benefits,
VBA358,Disability claim assistance,
VBA358,Education claim assistance,
VBA358,Survivor claim assistance,
VBA358,Updating contact information,
VBA358,Updating direct deposit information,
VBA358,Burial Claim assistance,
VBA358,eBenefits Logon assistance,
VBA358,Homeless assistance,
VBA358,Other,Benefits review
VBA358,Other,Education Counseling
VBA358,Other,Outreach
VBA358,Other,Women Veteran Assistance
VBA359,Applying for benefits,
VBA359,Disability claim assistance,
VBA359,Education claim assistance,
VBA359,Survivor claim assistance,
VBA359,Updating direct deposit information,
VBA359,Updating contact information,
VBA359,Burial Claim assistance,
VBA359,eBenefits Logon assistance,
VBA359,Homeless assistance,
VBA359,Other,Benefits Review
VBA359,Other,Education Counseling
VBA359,Other,Outreach
VBA359,Other,Women Veteran Assistance
VBA360,Applying for benefits,
VBA360,Disability claim assistance,
VBA360,Education claim assistance,
VBA360,Survivor claim assistance,
VBA360,Updating direct deposit information,
VBA360,Updating contact information,
VBA360,Burial Claim assistance,
VBA360,eBenefits Logon assistance,
VBA360,Homeless assistance,
VBA360,Other,Benefits Review
VBA360,Other,Education Counseling
VBA360,Other,Outreach
VBA360,Other,Women Veteran Assistance
VBA361,Applying for benefits,
VBA361,Integrated Disability Evaluation System assistance,
VBA361,Updating direct deposit information,
VBA361,Updating contact information,
VBA361,Disability claim assistance,
VBA361,Pre-discharge assistance,
VBA362,Applying for benefits,
VBA362,Pre-discharge assistance,
VBA362,Disability claim assistance,
VBA362,eBenefits Logon assistance,
VBA362,Updating direct deposit information,
VBA362,Updating contact information,
VBA363,Applying for benefits,
VBA363,Career counseling,
VBA363,School assistance,
VBA363,Vocational rehabilitation career assistance,
VBA363,Transition assistance,
VBA363,Pre-discharge assistance,
VBA363,Employment assistance,
VBA363,Disability claim assistance,
VBA363,Education claim assistance,
VBA363,Insurance claim assistance,
VBA363,Vocational rehabilitation claim assistance,
VBA363,Survivor claim assistance,
VBA363,Updating contact information,
VBA363,Updating direct deposit information,
VBA363,Burial Claim assistance,
VBA363,eBenefits Logon assistance,
VBA363,Integrated Disability Evaluation System assistance,
VBA363,Homeless assistance,
VBA363,Housing assistance,
VBA364,Applying for benefits,
VBA364,Vocational rehabilitation claim assistance,
VBA364,Vocational rehabilitation career assistance,
VBA364,Career counseling,
VBA365,Applying for benefits,
VBA365,Career counseling,
VBA365,Vocational rehabilitation career assistance,
VBA365,Vocational rehabilitation claim assistance,
VBA366,Applying for benefits,
VBA366,Career counseling,
VBA366,Vocational rehabilitation career assistance,
VBA366,Vocational rehabilitation claim assistance,
VBA367,Pre-discharge assistance,
VBA367,Applying for benefits,
VBA367,Integrated Disability Evaluation System assistance,
VBA368,Applying for benefits,
VBA368,Vocational rehabilitation career assistance,
VBA368,Career counseling,
VBA368,Vocational rehabilitation claim assistance,
VBA369,Applying for benefits,
VBA369,Career counseling,
VBA369,Vocational rehabilitation career assistance,
VBA369,Vocational rehabilitation claim assistance,
VBA370,Applying for benefits,
VBA370,Pre-discharge assistance,
VBA370,Integrated Disability Evaluation System assistance,
VBA371,Applying for benefits,
VBA371,Pre-discharge assistance,
VBA371,Integrated Disability Evaluation System assistance,
VBA372,Applying for benefits,
VBA372,Pre-discharge assistance,
VBA372,Integrated Disability Evaluation System assistance,
VBA373,Applying for benefits,
VBA373,Pre-discharge assistance,
VBA373,Integrated Disability Evaluation System assistance,
VBA374,Applying for benefits,
VBA374,Vocational rehabilitation career assistance,
VBA374,Vocational rehabilitation claim assistance,
VBA374,Career counseling,
VBA375,Applying for benefits,
VBA375,Career counseling,
VBA375,Vocational rehabilitation career assistance,
VBA375,Vocational rehabilitation claim assistance,
VBA376,Applying for benefits,
VBA376,Career counseling,
VBA376,Vocational rehabilitation career assistance,
VBA376,Vocational rehabilitation claim assistance,
VBA377,Career counseling,
VBA377,Applying for benefits,
VBA377,Vocational rehabilitation career assistance,
VBA377,Vocational rehabilitation claim assistance,
VBA378,Applying for benefits,
VBA378,Career counseling,
VBA378,Vocational rehabilitation career assistance,
VBA378,School assistance,
VBA378,Vocational rehabilitation claim assistance,
VBA379,Applying for benefits,
VBA379,Career counseling,
VBA379,School assistance,
VBA379,Vocational rehabilitation career assistance,
VBA379,Vocational rehabilitation claim assistance,
VBA380,Applying for benefits,
VBA380,Career counseling,
VBA380,School assistance,
VBA380,Vocational rehabilitation claim assistance,
VBA381,Applying for benefits,
VBA381,Career counseling,
VBA381,School assistance,
VBA381,Vocational rehabilitation career assistance,
VBA381,Vocational rehabilitation claim assistance,
VBA382,Applying for benefits,
VBA382,Career counseling,
VBA382,School assistance,
VBA382,Vocational rehabilitation career assistance,
VBA382,Vocational rehabilitation claim assistance,
VBA383,Applying for benefits,
VBA383,Career counseling,
VBA383,School assistance,
VBA383,Vocational rehabilitation career assistance,
VBA383,Vocational rehabilitation claim assistance,
VBA384,Applying for benefits,
VBA384,School assistance,
VBA384,Vocational rehabilitation career assistance,
VBA384,Career counseling,
VBA384,Vocational rehabilitation claim assistance,
VBA385,Applying for benefits,
VBA385,Career counseling,
VBA385,School assistance,
VBA385,Vocational rehabilitation career assistance,
VBA385,Vocational rehabilitation claim assistance,
VBA386,Applying for benefits,
VBA386,Career counseling,
VBA386,School assistance,
VBA386,Vocational rehabilitation claim assistance,
VBA386,Vocational rehabilitation career assistance,
VBA387,Applying for benefits,
VBA387,Career counseling,
VBA387,School assistance,
VBA387,Vocational rehabilitation career assistance,
VBA387,Vocational rehabilitation claim assistance,
VBA388,Applying for benefits,
VBA388,Career counseling,
VBA388,Vocational rehabilitation career assistance,
VBA388,Vocational rehabilitation claim assistance,
VBA389,Applying for benefits,
VBA389,Career counseling,
VBA389,School assistance,
VBA389,Vocational rehabilitation career assistance,
VBA389,Vocational rehabilitation claim assistance,
VBA389,Integrated Disability Evaluation System assistance,
VBA389,Transition assistance,
VBA390,Applying for benefits,
VBA390,Career counseling,
VBA390,Vocational rehabilitation career assistance,
VBA390,Transition assistance,
VBA390,Vocational rehabilitation claim assistance,
VBA390,Integrated Disability Evaluation System assistance,
VBA391,Applying for benefits,
VBA391,Career counseling,
VBA391,Vocational rehabilitation career assistance,
VBA391,Vocational rehabilitation claim assistance,
VBA392,Applying for benefits,
VBA392,Career counseling,
VBA392,Vocational rehabilitation career assistance,
VBA392,Vocational rehabilitation claim assistance,
VBA393,Applying for benefits,
VBA393,Vocational rehabilitation career assistance,
VBA393,Vocational rehabilitation claim assistance,
